Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Pakistan,Sweet potatoes,2008,111477,494.0,4946.79,27.23
Pakistan,Sweet potatoes,2008,111477,494.0,4946.79,23.21
Pakistan,Sweet potatoes,2008,111477,494.0,4946.79,26.74
Pakistan,Sweet potatoes,2008,111477,494.0,4946.79,24.89
Pakistan,Sweet potatoes,2008,111477,494.0,4946.79,26.33
Pakistan,Sweet potatoes,2008,111477,494.0,4946.79,19.34
Pakistan,Sweet potatoes,2008,111477,494.0,4946.79,23.21
Pakistan,Sweet potatoes,2009,114254,494.0,3957.61,25.37
Pakistan,Sweet potatoes,2009,114254,494.0,3957.61,23.62
Pakistan,Sweet potatoes,2009,114254,494.0,3957.61,27.88
Pakistan,Sweet potatoes,2009,114254,494.0,3957.61,23.62
Pakistan,Sweet potatoes,2009,114254,494.0,3957.61,27.41
Pakistan,Sweet potatoes,2009,114254,494.0,3957.61,25.37
Pakistan,Sweet potatoes,2009,114254,494.0,3957.61,26.68
Pakistan,Sweet potatoes,2009,114254,494.0,3957.61,19.3
Pakistan,Sweet potatoes,2009,114254,494.0,3957.61,23.62
Pakistan,Sweet potatoes,2010,109417,494.0,2968.44,25.48
Pakistan,Sweet potatoes,2010,109417,494.0,2968.44,23.75
Pakistan,Sweet potatoes,2010,109417,494.0,2968.44,28.0
Pakistan,Sweet potatoes,2010,109417,494.0,2968.44,23.75
Pakistan,Sweet potatoes,2010,109417,494.0,2968.44,27.45
Pakistan,Sweet potatoes,2010,109417,494.0,2968.44,25.48
Pakistan,Sweet potatoes,2010,109417,494.0,2968.44,26.79
Pakistan,Sweet potatoes,2010,109417,494.0,2968.44,19.52
Pakistan,Sweet potatoes,2010,109417,494.0,2968.44,23.75
Pakistan,Sweet potatoes,2011,99623,494.0,1979.27,24.98
Pakistan,Sweet potatoes,2011,99623,494.0,1979.27,23.36
Pakistan,Sweet potatoes,2011,99623,494.0,1979.27,27.41
Pakistan,Sweet potatoes,2011,99623,494.0,1979.27,23.36
Pakistan,Sweet potatoes,2011,99623,494.0,1979.27,27.02
Pakistan,Sweet potatoes,2011,99623,494.0,1979.27,24.98
Pakistan,Sweet potatoes,2011,99623,494.0,1979.27,26.32
Pakistan,Sweet potatoes,2011,99623,494.0,1979.27,19.53
Pakistan,Sweet potatoes,2011,99623,494.0,1979.27,23.36
Pakistan,Sweet potatoes,2012,86553,494.0,990.09,24.87
Pakistan,Sweet potatoes,2012,86553,494.0,990.09,23.1
Pakistan,Sweet potatoes,2012,86553,494.0,990.09,27.23
Pakistan,Sweet potatoes,2012,86553,494.0,990.09,23.1
Pakistan,Sweet potatoes,2012,86553,494.0,990.09,26.75
Pakistan,Sweet potatoes,2012,86553,494.0,990.09,24.87
Pakistan,Sweet potatoes,2012,86553,494.0,990.09,26.11
Pakistan,Sweet potatoes,2012,86553,494.0,990.09,18.74
Pakistan,Sweet potatoes,2012,86553,494.0,990.09,23.1
Pakistan,Sweet potatoes,2013,88711,494.0,0.92,25.95
Pakistan,Sweet potatoes,2013,88711,494.0,0.92,24.27
Pakistan,Sweet potatoes,2013,88711,494.0,0.92,27.9
Pakistan,Sweet potatoes,2013,88711,494.0,0.92,24.27
Pakistan,Sweet potatoes,2013,88711,494.0,0.92,27.21
Pakistan,Sweet potatoes,2013,88711,494.0,0.92,25.95
Pakistan,Sweet potatoes,2013,88711,494.0,0.92,27.38
Pakistan,Sweet potatoes,2013,88711,494.0,0.92,19.98
Pakistan,Sweet potatoes,2013,88711,494.0,0.92,24.27
Pakistan,Sweet potatoes,2014,106544,494.0,4566.8,25.98
Pakistan,Sweet potatoes,2014,106544,494.0,4566.8,24.3
Pakistan,Sweet potatoes,2014,106544,494.0,4566.8,27.93
Pakistan,Sweet potatoes,2014,106544,494.0,4566.8,24.3
Pakistan,Sweet potatoes,2014,106544,494.0,4566.8,27.24
Pakistan,Sweet potatoes,2014,106544,494.0,4566.8,25.98
Pakistan,Sweet potatoes,2014,106544,494.0,4566.8,27.41
Pakistan,Sweet potatoes,2014,106544,494.0,4566.8,20.01
Pakistan,Sweet potatoes,2014,106544,494.0,4566.8,24.3
Pakistan,Sweet potatoes,2015,106685,494.0,4243.4,26.01
Pakistan,Sweet potatoes,2015,106685,494.0,4243.4,24.33
Pakistan,Sweet potatoes,2015,106685,494.0,4243.4,27.96
Pakistan,Sweet potatoes,2015,106685,494.0,4243.4,24.33
Pakistan,Sweet potatoes,2015,106685,494.0,4243.4,27.27
Pakistan,Sweet potatoes,2015,106685,494.0,4243.4,26.01
Pakistan,Sweet potatoes,2015,106685,494.0,4243.4,27.44
Pakistan,Sweet potatoes,2015,106685,494.0,4243.4,20.04
Pakistan,Sweet potatoes,2015,106685,494.0,4243.4,24.33
Pakistan,Sweet potatoes,2016,106827,494.0,3920.1,26.04
Pakistan,Sweet potatoes,2016,106827,494.0,3920.1,24.36
Pakistan,Sweet potatoes,2016,106827,494.0,3920.1,27.99
Pakistan,Sweet potatoes,2016,106827,494.0,3920.1,24.36
Pakistan,Sweet potatoes,2016,106827,494.0,3920.1,27.3
Pakistan,Sweet potatoes,2016,106827,494.0,3920.1,26.04
Pakistan,Sweet potatoes,2016,106827,494.0,3920.1,27.47
Pakistan,Sweet potatoes,2016,106827,494.0,3920.1,20.07
Pakistan,Sweet potatoes,2016,106827,494.0,3920.1,24.36
Pakistan,Sweet potatoes,2017,106968,494.0,3596.7,26.07
Pakistan,Sweet potatoes,2017,106968,494.0,3596.7,24.39
Pakistan,Sweet potatoes,2017,106968,494.0,3596.7,28.02
Pakistan,Sweet potatoes,2017,106968,494.0,3596.7,24.39
Pakistan,Sweet potatoes,2017,106968,494.0,3596.7,27.33
Pakistan,Sweet potatoes,2017,106968,494.0,3596.7,26.07
Pakistan,Sweet potatoes,2017,106968,494.0,3596.7,27.5
Pakistan,Sweet potatoes,2017,106968,494.0,3596.7,20.1
Pakistan,Sweet potatoes,2017,106968,494.0,3596.7,24.39
Pakistan,Sweet potatoes,2018,107109,494.0,3273.3,26.1
Pakistan,Sweet potatoes,2018,107109,494.0,3273.3,24.42
Pakistan,Sweet potatoes,2018,107109,494.0,3273.3,28.05
Pakistan,Sweet potatoes,2018,107109,494.0,3273.3,24.42
Pakistan,Sweet potatoes,2018,107109,494.0,3273.3,27.36
Pakistan,Sweet potatoes,2018,107109,494.0,3273.3,26.1
Pakistan,Sweet potatoes,2018,107109,494.0,3273.3,27.53
Pakistan,Sweet potatoes,2018,107109,494.0,3273.3,20.13
Pakistan,Sweet potatoes,2018,107109,494.0,3273.3,24.42
Pakistan,Sweet potatoes,2019,107250,494.0,2949.9,26.13
Pakistan,Sweet potatoes,2019,107250,494.0,2949.9,24.45
Pakistan,Sweet potatoes,2019,107250,494.0,2949.9,28.08
Pakistan,Sweet potatoes,2019,107250,494.0,2949.9,24.45
Pakistan,Sweet potatoes,2019,107250,494.0,2949.9,27.39
Pakistan,Sweet potatoes,2019,107250,494.0,2949.9,26.13
Pakistan,Sweet potatoes,2019,107250,494.0,2949.9,27.56
Pakistan,Sweet potatoes,2019,107250,494.0,2949.9,20.16
Pakistan,Sweet potatoes,2019,107250,494.0,2949.9,24.45
Pakistan,Sweet potatoes,2020,107391,494.0,2626.5,26.16
Pakistan,Sweet potatoes,2020,107391,494.0,2626.5,24.48
Pakistan,Sweet potatoes,2020,107391,494.0,2626.5,28.11
Pakistan,Sweet potatoes,2020,107391,494.0,2626.5,24.48
Pakistan,Sweet potatoes,2020,107391,494.0,2626.5,27.42
Pakistan,Sweet potatoes,2020,107391,494.0,2626.5,26.16
Pakistan,Sweet potatoes,2020,107391,494.0,2626.5,27.59
Pakistan,Sweet potatoes,2020,107391,494.0,2626.5,20.19
Pakistan,Sweet potatoes,2020,107391,494.0,2626.5,24.48
Pakistan,Sweet potatoes,2021,107532,494.0,2303.1,26.19
Pakistan,Sweet potatoes,2021,107532,494.0,2303.1,24.51
Pakistan,Sweet potatoes,2021,107532,494.0,2303.1,28.14
Pakistan,Sweet potatoes,2021,107532,494.0,2303.1,24.51
Pakistan,Sweet potatoes,2021,107532,494.0,2303.1,27.45
Pakistan,Sweet potatoes,2021,107532,494.0,2303.1,26.19
Pakistan,Sweet potatoes,2021,107532,494.0,2303.1,27.62
Pakistan,Sweet potatoes,2021,107532,494.0,2303.1,20.22
Pakistan,Sweet potatoes,2021,107532,494.0,2303.1,24.51
Pakistan,Sweet potatoes,2022,107673,494.0,1979.8,26.22
Pakistan,Sweet potatoes,2022,107673,494.0,1979.8,24.54
Pakistan,Sweet potatoes,2022,107673,494.0,1979.8,28.17
Pakistan,Sweet potatoes,2022,107673,494.0,1979.8,24.54
Pakistan,Sweet potatoes,2022,107673,494.0,1979.8,27.48
Pakistan,Sweet potatoes,2022,107673,494.0,1979.8,26.22
Pakistan,Sweet potatoes,2022,107673,494.0,1979.8,27.65
Pakistan,Sweet potatoes,2022,107673,494.0,1979.8,20.25
Pakistan,Sweet potatoes,2022,107673,494.0,1979.8,24.54
Pakistan,Sweet potatoes,2023,107814,494.0,1656.4,26.25
Pakistan,Sweet potatoes,2023,107814,494.0,1656.4,24.57
Pakistan,Sweet potatoes,2023,107814,494.0,1656.4,28.2
Pakistan,Sweet potatoes,2023,107814,494.0,1656.4,24.57
Pakistan,Sweet potatoes,2023,107814,494.0,1656.4,27.51
Pakistan,Sweet potatoes,2023,107814,494.0,1656.4,26.25
Pakistan,Sweet potatoes,2023,107814,494.0,1656.4,27.68
Pakistan,Sweet potatoes,2023,107814,494.0,1656.4,20.28
Pakistan,Sweet potatoes,2023,107814,494.0,1656.4,24.57
Pakistan,Sweet potatoes,2024,107956,494.0,1333.0,26.28
Pakistan,Sweet potatoes,2024,107956,494.0,1333.0,24.6
Pakistan,Sweet potatoes,2024,107956,494.0,1333.0,28.23
Pakistan,Sweet potatoes,2024,107956,494.0,1333.0,24.6
Pakistan,Sweet potatoes,2024,107956,494.0,1333.0,27.54
Pakistan,Sweet potatoes,2024,107956,494.0,1333.0,26.28
Pakistan,Sweet potatoes,2024,107956,494.0,1333.0,27.71
Pakistan,Sweet potatoes,2024,107956,494.0,1333.0,20.31
Pakistan,Sweet potatoes,2024,107956,494.0,1333.0,24.6
Pakistan,Sweet potatoes,2025,108097,494.0,1009.6,26.31
Pakistan,Sweet potatoes,2025,108097,494.0,1009.6,24.63
Pakistan,Sweet potatoes,2025,108097,494.0,1009.6,28.26
Pakistan,Sweet potatoes,2025,108097,494.0,1009.6,24.63
Pakistan,Sweet potatoes,2025,108097,494.0,1009.6,27.57
Pakistan,Sweet potatoes,2025,108097,494.0,1009.6,26.31
Pakistan,Sweet potatoes,2025,108097,494.0,1009.6,27.74
Pakistan,Sweet potatoes,2025,108097,494.0,1009.6,20.34
Pakistan,Sweet potatoes,2025,108097,494.0,1009.6,24.63
Pakistan,Sweet potatoes,2026,108238,494.0,686.2,26.34
Pakistan,Sweet potatoes,2026,108238,494.0,686.2,24.66
Pakistan,Sweet potatoes,2026,108238,494.0,686.2,28.29
Pakistan,Sweet potatoes,2026,108238,494.0,686.2,24.66
Pakistan,Sweet potatoes,2026,108238,494.0,686.2,27.6
Pakistan,Sweet potatoes,2026,108238,494.0,686.2,26.34
Pakistan,Sweet potatoes,2026,108238,494.0,686.2,27.77
Pakistan,Sweet potatoes,2026,108238,494.0,686.2,20.37
Pakistan,Sweet potatoes,2026,108238,494.0,686.2,24.66
Pakistan,Wheat,1990,18249,494.0,5299.0,24.81
Pakistan,Wheat,1990,18249,494.0,5299.0,23.14
Pakistan,Wheat,1990,18249,494.0,5299.0,27.0
Pakistan,Wheat,1990,18249,494.0,5299.0,23.14
Pakistan,Wheat,1990,18249,494.0,5299.0,26.39
Pakistan,Wheat,1990,18249,494.0,5299.0,24.81
Pakistan,Wheat,1990,18249,494.0,5299.0,26.23
Pakistan,Wheat,1990,18249,494.0,5299.0,19.36
Pakistan,Wheat,1990,18249,494.0,5299.0,23.14
Pakistan,Wheat,1991,18410,494.0,5962.0,24.38
Pakistan,Wheat,1991,18410,494.0,5962.0,22.48
Pakistan,Wheat,1991,18410,494.0,5962.0,26.98
Pakistan,Wheat,1991,18410,494.0,5962.0,22.48
Pakistan,Wheat,1991,18410,494.0,5962.0,26.34
Pakistan,Wheat,1991,18410,494.0,5962.0,24.38
Pakistan,Wheat,1991,18410,494.0,5962.0,25.87
Pakistan,Wheat,1991,18410,494.0,5962.0,18.48
Pakistan,Wheat,1991,18410,494.0,5962.0,22.48
Pakistan,Wheat,1992,19910,494.0,5518.0,24.31
Pakistan,Wheat,1992,19910,494.0,5518.0,22.36
Pakistan,Wheat,1992,19910,494.0,5518.0,26.91
Pakistan,Wheat,1992,19910,494.0,5518.0,22.36
Pakistan,Wheat,1992,19910,494.0,5518.0,26.36
Pakistan,Wheat,1992,19910,494.0,5518.0,24.31
Pakistan,Wheat,1992,19910,494.0,5518.0,25.71
Pakistan,Wheat,1992,19910,494.0,5518.0,18.34
Pakistan,Wheat,1992,19910,494.0,5518.0,22.36
Pakistan,Wheat,1993,19466,494.0,4945.0,25.04
Pakistan,Wheat,1993,19466,494.0,4945.0,23.08
Pakistan,Wheat,1993,19466,494.0,4945.0,27.72
Pakistan,Wheat,1993,19466,494.0,4945.0,23.08
Pakistan,Wheat,1993,19466,494.0,4945.0,27.25
Pakistan,Wheat,1993,19466,494.0,4945.0,25.04
Pakistan,Wheat,1993,19466,494.0,4945.0,26.51
Pakistan,Wheat,1993,19466,494.0,4945.0,18.91
Pakistan,Wheat,1993,19466,494.0,4945.0,23.08
Pakistan,Wheat,1994,18935,494.0,6183.0,24.78
Pakistan,Wheat,1994,18935,494.0,6183.0,22.93
Pakistan,Wheat,1994,18935,494.0,6183.0,26.87
Pakistan,Wheat,1994,18935,494.0,6183.0,22.93
Pakistan,Wheat,1994,18935,494.0,6183.0,26.36
Pakistan,Wheat,1994,18935,494.0,6183.0,24.78
Pakistan,Wheat,1994,18935,494.0,6183.0,26.13
Pakistan,Wheat,1994,18935,494.0,6183.0,18.78
Pakistan,Wheat,1994,18935,494.0,6183.0,22.93
Pakistan,Wheat,1995,20811,494.0,7681.0,24.58
Pakistan,Wheat,1995,20811,494.0,7681.0,22.61
Pakistan,Wheat,1995,20811,494.0,7681.0,27.11
Pakistan,Wheat,1995,20811,494.0,7681.0,22.61
Pakistan,Wheat,1995,20811,494.0,7681.0,26.63
Pakistan,Wheat,1995,20811,494.0,7681.0,24.58
Pakistan,Wheat,1995,20811,494.0,7681.0,26.09
Pakistan,Wheat,1995,20811,494.0,7681.0,18.68
Pakistan,Wheat,1995,20811,494.0,7681.0,22.61
Pakistan,Wheat,1996,20184,494.0,11955.0,24.43
Pakistan,Wheat,1996,20184,494.0,11955.0,22.61
Pakistan,Wheat,1996,20184,494.0,11955.0,27.17
Pakistan,Wheat,1996,20184,494.0,11955.0,22.61
Pakistan,Wheat,1996,20184,494.0,11955.0,26.5
Pakistan,Wheat,1996,20184,494.0,11955.0,24.43
Pakistan,Wheat,1996,20184,494.0,11955.0,25.92
Pakistan,Wheat,1996,20184,494.0,11955.0,18.72
Pakistan,Wheat,1996,20184,494.0,11955.0,22.61
Pakistan,Wheat,1997,20533,494.0,16936.0,23.76
Pakistan,Wheat,1997,20533,494.0,16936.0,22.14
Pakistan,Wheat,1997,20533,494.0,16936.0,26.82
Pakistan,Wheat,1997,20533,494.0,16936.0,22.14
Pakistan,Wheat,1997,20533,494.0,16936.0,26.29
Pakistan,Wheat,1997,20533,494.0,16936.0,23.76
Pakistan,Wheat,1997,20533,494.0,16936.0,25.16
Pakistan,Wheat,1997,20533,494.0,16936.0,18.62
Pakistan,Wheat,1997,20533,494.0,16936.0,22.14
Pakistan,Wheat,1998,22376,494.0,18406.0,24.91
Pakistan,Wheat,1998,22376,494.0,18406.0,23.11
Pakistan,Wheat,1998,22376,494.0,18406.0,27.89
Pakistan,Wheat,1998,22376,494.0,18406.0,23.11
Pakistan,Wheat,1998,22376,494.0,18406.0,27.36
Pakistan,Wheat,1998,22376,494.0,18406.0,24.91
Pakistan,Wheat,1998,22376,494.0,18406.0,26.41
Pakistan,Wheat,1998,22376,494.0,18406.0,19.15
Pakistan,Wheat,1998,22376,494.0,18406.0,23.11
Pakistan,Wheat,1999,21698,494.0,20450.0,25.5
Pakistan,Wheat,1999,21698,494.0,20450.0,23.8
Pakistan,Wheat,1999,21698,494.0,20450.0,27.54
Pakistan,Wheat,1999,21698,494.0,20450.0,23.8
Pakistan,Wheat,1999,21698,494.0,20450.0,27.14
Pakistan,Wheat,1999,21698,494.0,20450.0,25.5
Pakistan,Wheat,1999,21698,494.0,20450.0,26.8
Pakistan,Wheat,1999,21698,494.0,20450.0,19.84
Pakistan,Wheat,1999,21698,494.0,20450.0,23.8
Pakistan,Wheat,2000,24907,494.0,27885.0,25.32
Pakistan,Wheat,2000,24907,494.0,27885.0,23.6
Pakistan,Wheat,2000,24907,494.0,27885.0,27.73
Pakistan,Wheat,2000,24907,494.0,27885.0,23.6
Pakistan,Wheat,2000,24907,494.0,27885.0,27.12
Pakistan,Wheat,2000,24907,494.0,27885.0,25.32
Pakistan,Wheat,2000,24907,494.0,27885.0,26.71
Pakistan,Wheat,2000,24907,494.0,27885.0,19.68
Pakistan,Wheat,2000,24907,494.0,27885.0,23.6
Pakistan,Wheat,2001,23254,494.0,11871.0,25.18
Pakistan,Wheat,2001,23254,494.0,11871.0,23.62
Pakistan,Wheat,2001,23254,494.0,11871.0,27.7
Pakistan,Wheat,2001,23254,494.0,11871.0,23.62
Pakistan,Wheat,2001,23254,494.0,11871.0,27.28
Pakistan,Wheat,2001,23254,494.0,11871.0,25.18
Pakistan,Wheat,2001,23254,494.0,11871.0,26.5
Pakistan,Wheat,2001,23254,494.0,11871.0,19.79
Pakistan,Wheat,2001,23254,494.0,11871.0,23.62
Pakistan,Wheat,2002,22621,494.0,10881.83,25.61
Pakistan,Wheat,2002,22621,494.0,10881.83,23.83
Pakistan,Wheat,2002,22621,494.0,10881.83,27.88
Pakistan,Wheat,2002,22621,494.0,10881.83,23.83
Pakistan,Wheat,2002,22621,494.0,10881.83,27.2
Pakistan,Wheat,2002,22621,494.0,10881.83,25.61
Pakistan,Wheat,2002,22621,494.0,10881.83,27.0
Pakistan,Wheat,2002,22621,494.0,10881.83,19.7
Pakistan,Wheat,2002,22621,494.0,10881.83,23.83
Pakistan,Wheat,2004,23733,494.0,8903.48,25.55
Pakistan,Wheat,2004,23733,494.0,8903.48,23.78
Pakistan,Wheat,2004,23733,494.0,8903.48,27.94
Pakistan,Wheat,2004,23733,494.0,8903.48,23.78
Pakistan,Wheat,2004,23733,494.0,8903.48,27.5
Pakistan,Wheat,2004,23733,494.0,8903.48,25.55
Pakistan,Wheat,2004,23733,494.0,8903.48,26.96
Pakistan,Wheat,2004,23733,494.0,8903.48,19.93
Pakistan,Wheat,2004,23733,494.0,8903.48,23.78
Pakistan,Wheat,2005,25858,494.0,7914.31,24.66
Pakistan,Wheat,2005,25858,494.0,7914.31,22.8
Pakistan,Wheat,2005,25858,494.0,7914.31,27.21
Pakistan,Wheat,2005,25858,494.0,7914.31,22.8
Pakistan,Wheat,2005,25858,494.0,7914.31,26.8
Pakistan,Wheat,2005,25858,494.0,7914.31,24.66
Pakistan,Wheat,2005,25858,494.0,7914.31,26.04
Pakistan,Wheat,2005,25858,494.0,7914.31,18.75
Pakistan,Wheat,2005,25858,494.0,7914.31,22.8
Pakistan,Wheat,2006,25186,494.0,6925.13,25.17
Pakistan,Wheat,2006,25186,494.0,6925.13,23.28
Pakistan,Wheat,2006,25186,494.0,6925.13,27.29
Pakistan,Wheat,2006,25186,494.0,6925.13,23.28
Pakistan,Wheat,2006,25186,494.0,6925.13,26.73
Pakistan,Wheat,2006,25186,494.0,6925.13,25.17
Pakistan,Wheat,2006,25186,494.0,6925.13,26.46
Pakistan,Wheat,2006,25186,494.0,6925.13,19.53
Pakistan,Wheat,2006,25186,494.0,6925.13,23.28
Pakistan,Wheat,2007,27156,494.0,5935.96,25.16
Pakistan,Wheat,2007,27156,494.0,5935.96,23.33
Pakistan,Wheat,2007,27156,494.0,5935.96,27.69
Pakistan,Wheat,2007,27156,494.0,5935.96,23.33
Pakistan,Wheat,2007,27156,494.0,5935.96,27.21
Pakistan,Wheat,2007,27156,494.0,5935.96,25.16
Pakistan,Wheat,2007,27156,494.0,5935.96,26.53
Pakistan,Wheat,2007,27156,494.0,5935.96,19.5
Pakistan,Wheat,2007,27156,494.0,5935.96,23.33
Pakistan,Wheat,2008,24514,494.0,4946.79,24.89
Pakistan,Wheat,2008,24514,494.0,4946.79,23.21
Pakistan,Wheat,2008,24514,494.0,4946.79,27.23
Pakistan,Wheat,2008,24514,494.0,4946.79,23.21
Pakistan,Wheat,2008,24514,494.0,4946.79,26.74
Pakistan,Wheat,2008,24514,494.0,4946.79,24.89
Pakistan,Wheat,2008,24514,494.0,4946.79,26.33
Pakistan,Wheat,2008,24514,494.0,4946.79,19.34
Pakistan,Wheat,2008,24514,494.0,4946.79,23.21
Pakistan,Wheat,2009,26568,494.0,3957.61,25.37
Pakistan,Wheat,2009,26568,494.0,3957.61,23.62
Pakistan,Wheat,2009,26568,494.0,3957.61,27.88
Pakistan,Wheat,2009,26568,494.0,3957.61,23.62
Pakistan,Wheat,2009,26568,494.0,3957.61,27.41
Pakistan,Wheat,2009,26568,494.0,3957.61,25.37
Pakistan,Wheat,2009,26568,494.0,3957.61,26.68
Pakistan,Wheat,2009,26568,494.0,3957.61,19.3
Pakistan,Wheat,2009,26568,494.0,3957.61,23.62
Pakistan,Wheat,2010,25528,494.0,2968.44,25.48
Pakistan,Wheat,2010,25528,494.0,2968.44,23.75
Pakistan,Wheat,2010,25528,494.0,2968.44,28.0
Pakistan,Wheat,2010,25528,494.0,2968.44,23.75
Pakistan,Wheat,2010,25528,494.0,2968.44,27.45
Pakistan,Wheat,2010,25528,494.0,2968.44,25.48
Pakistan,Wheat,2010,25528,494.0,2968.44,26.79
Pakistan,Wheat,2010,25528,494.0,2968.44,19.52
Pakistan,Wheat,2010,25528,494.0,2968.44,23.75
Pakistan,Wheat,2011,28328,494.0,1979.27,24.98
Pakistan,Wheat,2011,28328,494.0,1979.27,23.36
Pakistan,Wheat,2011,28328,494.0,1979.27,27.41
Pakistan,Wheat,2011,28328,494.0,1979.27,23.36
Pakistan,Wheat,2011,28328,494.0,1979.27,27.02
Pakistan,Wheat,2011,28328,494.0,1979.27,24.98
Pakistan,Wheat,2011,28328,494.0,1979.27,26.32
Pakistan,Wheat,2011,28328,494.0,1979.27,19.53
Pakistan,Wheat,2011,28328,494.0,1979.27,23.36
Pakistan,Wheat,2012,27138,494.0,990.09,24.87
Pakistan,Wheat,2012,27138,494.0,990.09,23.1
Pakistan,Wheat,2012,27138,494.0,990.09,27.23
Pakistan,Wheat,2012,27138,494.0,990.09,23.1
Pakistan,Wheat,2012,27138,494.0,990.09,26.75
Pakistan,Wheat,2012,27138,494.0,990.09,24.87
Pakistan,Wheat,2012,27138,494.0,990.09,26.11
Pakistan,Wheat,2012,27138,494.0,990.09,18.74
Pakistan,Wheat,2012,27138,494.0,990.09,23.1
Pakistan,Wheat,2013,27957,494.0,0.92,25.95
Pakistan,Wheat,2013,27957,494.0,0.92,24.27
Pakistan,Wheat,2013,27957,494.0,0.92,27.9
Pakistan,Wheat,2013,27957,494.0,0.92,24.27
Pakistan,Wheat,2013,27957,494.0,0.92,27.21
Pakistan,Wheat,2013,27957,494.0,0.92,25.95
Pakistan,Wheat,2013,27957,494.0,0.92,27.38
Pakistan,Wheat,2013,27957,494.0,0.92,19.98
Pakistan,Wheat,2013,27957,494.0,0.92,24.27
Pakistan,Wheat,2014,28241,494.0,4566.8,25.98
Pakistan,Wheat,2014,28241,494.0,4566.8,24.3
Pakistan,Wheat,2014,28241,494.0,4566.8,27.93
Pakistan,Wheat,2014,28241,494.0,4566.8,24.3
Pakistan,Wheat,2014,28241,494.0,4566.8,27.24
Pakistan,Wheat,2014,28241,494.0,4566.8,25.98
Pakistan,Wheat,2014,28241,494.0,4566.8,27.41
Pakistan,Wheat,2014,28241,494.0,4566.8,20.01
Pakistan,Wheat,2014,28241,494.0,4566.8,24.3
Pakistan,Wheat,2015,27256,494.0,4243.4,26.01
Pakistan,Wheat,2015,27256,494.0,4243.4,24.33
Pakistan,Wheat,2015,27256,494.0,4243.4,27.96
Pakistan,Wheat,2015,27256,494.0,4243.4,24.33
Pakistan,Wheat,2015,27256,494.0,4243.4,27.27
Pakistan,Wheat,2015,27256,494.0,4243.4,26.01
Pakistan,Wheat,2015,27256,494.0,4243.4,27.44
Pakistan,Wheat,2015,27256,494.0,4243.4,20.04
Pakistan,Wheat,2015,27256,494.0,4243.4,24.33
Pakistan,Wheat,2016,27790,494.0,3920.1,26.04
Pakistan,Wheat,2016,27790,494.0,3920.1,24.36
Pakistan,Wheat,2016,27790,494.0,3920.1,27.99
Pakistan,Wheat,2016,27790,494.0,3920.1,24.36
Pakistan,Wheat,2016,27790,494.0,3920.1,27.3
Pakistan,Wheat,2016,27790,494.0,3920.1,26.04
Pakistan,Wheat,2016,27790,494.0,3920.1,27.47
Pakistan,Wheat,2016,27790,494.0,3920.1,20.07
Pakistan,Wheat,2016,27790,494.0,3920.1,24.36
Pakistan,Wheat,2017,29729,494.0,3596.7,26.07
Pakistan,Wheat,2017,29729,494.0,3596.7,24.39
Pakistan,Wheat,2017,29729,494.0,3596.7,28.02
Pakistan,Wheat,2017,29729,494.0,3596.7,24.39
Pakistan,Wheat,2017,29729,494.0,3596.7,27.33
Pakistan,Wheat,2017,29729,494.0,3596.7,26.07
Pakistan,Wheat,2017,29729,494.0,3596.7,27.5
Pakistan,Wheat,2017,29729,494.0,3596.7,20.1
Pakistan,Wheat,2017,29729,494.0,3596.7,24.39
Pakistan,Wheat,2018,28505,494.0,3273.3,26.1
Pakistan,Wheat,2018,28505,494.0,3273.3,24.42
Pakistan,Wheat,2018,28505,494.0,3273.3,28.05
Pakistan,Wheat,2018,28505,494.0,3273.3,24.42
Pakistan,Wheat,2018,28505,494.0,3273.3,27.36
Pakistan,Wheat,2018,28505,494.0,3273.3,26.1
Pakistan,Wheat,2018,28505,494.0,3273.3,27.53
Pakistan,Wheat,2018,28505,494.0,3273.3,20.13
Pakistan,Wheat,2018,28505,494.0,3273.3,24.42
Pakistan,Wheat,2019,28059,494.0,2949.9,26.13
Pakistan,Wheat,2019,28059,494.0,2949.9,24.45
Pakistan,Wheat,2019,28059,494.0,2949.9,28.08
Pakistan,Wheat,2019,28059,494.0,2949.9,24.45
Pakistan,Wheat,2019,28059,494.0,2949.9,27.39
Pakistan,Wheat,2019,28059,494.0,2949.9,26.13
Pakistan,Wheat,2019,28059,494.0,2949.9,27.56
Pakistan,Wheat,2019,28059,494.0,2949.9,20.16
Pakistan,Wheat,2019,28059,494.0,2949.9,24.45
Pakistan,Wheat,2020,28675,494.0,2626.5,26.16
Pakistan,Wheat,2020,28675,494.0,2626.5,24.48
Pakistan,Wheat,2020,28675,494.0,2626.5,28.11
Pakistan,Wheat,2020,28675,494.0,2626.5,24.48
Pakistan,Wheat,2020,28675,494.0,2626.5,27.42
Pakistan,Wheat,2020,28675,494.0,2626.5,26.16
Pakistan,Wheat,2020,28675,494.0,2626.5,27.59
Pakistan,Wheat,2020,28675,494.0,2626.5,20.19
Pakistan,Wheat,2020,28675,494.0,2626.5,24.48
Pakistan,Wheat,2021,29956,494.0,2303.1,26.19
Pakistan,Wheat,2021,29956,494.0,2303.1,24.51
Pakistan,Wheat,2021,29956,494.0,2303.1,28.14
Pakistan,Wheat,2021,29956,494.0,2303.1,24.51
Pakistan,Wheat,2021,29956,494.0,2303.1,27.45
